pack_id,pack_name,pack_round_type,question_id,question_round_type,answer_type,question_text,option_a,option_b,option_c,option_d,answer_index,answer_text,accepted_answers,explanation,audio_path,image_path,media_type,prompt_target,clue_source,primary_show_key,media_duration_ms,audio_clip_type
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0252,general,mcq,"Name the song title from this lyric excerpt:

Our kids watch Howdy Doody
As the sun sets in the west
A picture out of Better Homes and Gardens magazine",Somewhere That's Green,"Suddenly, Seymour",Skid Row (Downtown),Feed Me (Git It),0,Somewhere That's Green,,"""Somewhere That's Green"" is from Little Shop of Horrors.",,,text,song_title,lyric_excerpt,little_shop_of_horrors,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0253,general,mcq,"Which song title matches this lyric excerpt:

Nobody ever treated me kindly
Daddy left early, Mama was poor",Skid Row (Downtown),Feed Me (Git It),"Suddenly, Seymour",Somewhere That's Green,2,"Suddenly, Seymour",,"""Suddenly, Seymour"" is from Little Shop of Horrors.",,,text,song_title,lyric_excerpt,little_shop_of_horrors,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0254,general,mcq,"Which musical theatre song contains these lyrics:

One day it's simply there, a life inside your heart
It slips into your thoughts, it infiltrates your soul",Love Never Dies,Our Kind of Love,Music of the Night,As If We Never Said Goodbye,0,Love Never Dies,,"""Love Never Dies"" is from Love Never Dies.",,,text,song_title,lyric_excerpt,love_never_dies,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0255,general,mcq,"Which song are these lyrics from:

We'll always be dear companions,
My crony, My mate;
We'll always be harmonizing,
Orphan Annie and Sandy, Like Amos and Andy.",We Need A Little Christmas,If He Walked Into My Life,Open a New Window,Bosom Buddies,3,Bosom Buddies,,"""Bosom Buddies"" is from Mame.",,,text,song_title,lyric_excerpt,mame,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0256,general,mcq,"Name the song title from this lyric excerpt:

Haul out the holly;
Put up the tree before my spirit falls again.
Fill up the stocking,
I may be rushing things, but deck the halls again now.",Bosom Buddies,Open a New Window,If He Walked Into My Life,We Need A Little Christmas,3,We Need A Little Christmas,,"""We Need A Little Christmas"" is from Mame.",,,text,song_title,lyric_excerpt,mame,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0257,general,mcq,"Which song title matches this lyric excerpt:

I have dreamed thee too long,
Never seen thee or touched thee.
But known thee with all of my heart.",Cabaret,America,Dulcinea,The Impossible Dream,2,Dulcinea,,"""Dulcinea"" is from Man of La Mancha.",,,text,song_title,lyric_excerpt,man_of_la_mancha,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0258,general,mcq,"Which musical theatre song contains these lyrics:

And the world will be better for this,
That one man, scorned and covered with scars,
Still strove, with his last ounce of courage,
To reach the unreachable stars!",Reviewing the Situation,My Favorite Things,Dulcinea,The Impossible Dream,3,The Impossible Dream,,"""The Impossible Dream"" is from Man of La Mancha.",,,text,song_title,lyric_excerpt,man_of_la_mancha,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0259,general,mcq,"Which song are these lyrics from:

To fight for the right
Without question or pause,
To be willing to march into hell
For a heavenly cause!",Dulcinea,Reviewing the Situation,The Impossible Dream,My Favorite Things,2,The Impossible Dream,,"""The Impossible Dream"" is from Man of La Mancha.",,,text,song_title,lyric_excerpt,man_of_la_mancha,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0260,general,mcq,"Name the song title from this lyric excerpt:

In ev'ry job that must be done
There is an element of fun
You find the fun and snap!
The job's a game",Supercalifragilisticexpialidocious,Practically Perfect,A Whole New World,A Spoonful of Sugar,3,A Spoonful of Sugar,,"""A Spoonful of Sugar"" is from Mary Poppins.",,,text,song_title,lyric_excerpt,mary_poppins,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0261,general,mcq,"Which song title matches this lyric excerpt:

Both prim and proper and never to stern,
Well educated yet willing to learn,
I'm clean and honest my manner refined,
And I wear shoes of the sensible kind",Hakuna Matata,Supercalifragilisticexpialidocious,Practically Perfect,A Spoonful of Sugar,2,Practically Perfect,,"""Practically Perfect"" is from Mary Poppins.",,,text,song_title,lyric_excerpt,mary_poppins,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0262,general,mcq,"Which musical theatre song contains these lyrics:

When trying to express oneself, it's frankly quite absurd,
To leaf through lengthy lexicons to find the perfect word.",Hakuna Matata,Supercalifragilisticexpialidocious,A Spoonful of Sugar,Practically Perfect,1,Supercalifragilisticexpialidocious,,"""Supercalifragilisticexpialidocious"" is from Mary Poppins.",,,text,song_title,lyric_excerpt,mary_poppins,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0263,general,mcq,"Which song are these lyrics from:

If you say it loud enough
You'll always sound precocious",Santa Fe,Practically Perfect,Supercalifragilisticexpialidocious,A Spoonful of Sugar,2,Supercalifragilisticexpialidocious,,"""Supercalifragilisticexpialidocious"" is from Mary Poppins.",,,text,song_title,lyric_excerpt,mary_poppins,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0264,general,mcq,"Name the song title from this lyric excerpt:

'Cause if you're little you can do a lot,
You mustn't let a little thing like 'little' stop you",Disappear,Naughty,Revolting Children,When I Grow up,1,Naughty,,"""Naughty"" is from Matilda.",,,text,song_title,lyric_excerpt,matilda,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0265,general,mcq,"Which song title matches this lyric excerpt:

Never again will she get the best of me!
Never again will she take away my freedom.
And we won't forget the day we fought
For the right to be a little bit naughty!",Revolting Children,Alexander Hamilton,When I Grow up,Naughty,0,Revolting Children,,"""Revolting Children"" is from Matilda.",,,text,song_title,lyric_excerpt,matilda,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0266,general,mcq,"Which musical theatre song contains these lyrics:

Just because you find that life's not fair, it
Doesn't mean that you just have to grin and bear it,
If you always take it on the chin and wear it
Nothing will change!",I Am the One,Naughty,When I Grow up,Revolting Children,2,When I Grow up,,"""When I Grow up"" is from Matilda.",,,text,song_title,lyric_excerpt,matilda,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0267,general,mcq,"Which song are these lyrics from:

And the phone goes drrrring!
And he goes? ""Mutter mutter mutter mutter yes, Jerome"",
""Mutter no, Jerome, Mutter mutter mutter mutter""
(That's his lawyer, Jerome)",Good Thing Going,"Franklin Shepard, Inc",Not a Day Goes By,Opening Doors,1,"Franklin Shepard, Inc",,"""Franklin Shepard, Inc"" is from Merrily We Roll Along.",,,text,song_title,lyric_excerpt,merrily_we_roll_along,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0268,general,mcq,"Name the song title from this lyric excerpt:

It started out like a song.
We started quiet and slow,
With no surprise.",Good Thing Going,Opening Doors,Old Friends,"Franklin Shepard, Inc",0,Good Thing Going,,"""Good Thing Going"" is from Merrily We Roll Along.",,,text,song_title,lyric_excerpt,merrily_we_roll_along,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0269,general,mcq,"Which song title matches this lyric excerpt:

But I just go on thinking and sweating
And cursing and crying, and turning and reaching
And waking and dying","Franklin Shepard, Inc",Not a Day Goes By,Opening Doors,Good Thing Going,1,Not a Day Goes By,,"""Not a Day Goes By"" is from Merrily We Roll Along.",,,text,song_title,lyric_excerpt,merrily_we_roll_along,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0270,general,mcq,"Which musical theatre song contains these lyrics:

Most friends fade
Or they don't make the grade.
New one's are quickly made
And in a pinch, sure, they'll do.",Our Time,Opening Doors,Old Friends,Good Thing Going,2,Old Friends,,"""Old Friends"" is from Merrily We Roll Along.",,,text,song_title,lyric_excerpt,merrily_we_roll_along,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0271,general,mcq,"Which song are these lyrics from:

One day chums
Having a laugh a minute,
One day comes
And they're a part of your lives.",Good Thing Going,Opening Doors,Old Friends,Our Time,2,Old Friends,,"""Old Friends"" is from Merrily We Roll Along.",,,text,song_title,lyric_excerpt,merrily_we_roll_along,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0272,general,mcq,"Name the song title from this lyric excerpt:

Here's to us!
Who's like us?
Damn few!",Our Time,Old Friends,Opening Doors,Good Thing Going,1,Old Friends,,"""Old Friends"" is from Merrily We Roll Along.",,,text,song_title,lyric_excerpt,merrily_we_roll_along,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0273,general,mcq,"Which song title matches this lyric excerpt:

There's not a tune you can hum.
There's not a tune you go bum-bum-bum-di-dum.
You need a tune you can bum-bum-bum-di-dum ?
Give me a melody!",Opening Doors,Old Friends,Good Thing Going,Our Time,0,Opening Doors,,"""Opening Doors"" is from Merrily We Roll Along.",,,text,song_title,lyric_excerpt,merrily_we_roll_along,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0274,general,mcq,"Which musical theatre song contains these lyrics:

We're filling up days
On a dime.
That faraway shore's
Looking not too far.",Good Thing Going,Opening Doors,Our Time,Old Friends,1,Opening Doors,,"""Opening Doors"" is from Merrily We Roll Along.",,,text,song_title,lyric_excerpt,merrily_we_roll_along,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0275,general,mcq,"Which song are these lyrics from:

We're the movers and we're the shapers.
We're the names in tomorrow's papers.",Our Time,Opening Doors,Good Thing Going,Old Friends,0,Our Time,,"""Our Time"" is from Merrily We Roll Along.",,,text,song_title,lyric_excerpt,merrily_we_roll_along,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0276,general,mcq,"Name the song title from this lyric excerpt:

Last night I watched you sleeping.
Once more the nightmare came.
I heard you cry out something,
a word that sounded like a name.",Sun And Moon,Why God Why,I Still Believe,The American Dream,2,I Still Believe,,"""I Still Believe"" is from Miss Saigon.",,,text,song_title,lyric_excerpt,miss_saigon,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0277,general,mcq,"Which song title matches this lyric excerpt:

How in the light of one night
Did we come so far?",The American Dream,Sun And Moon,I Still Believe,Why God Why,1,Sun And Moon,,"""Sun And Moon"" is from Miss Saigon.",,,text,song_title,lyric_excerpt,miss_saigon,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0278,general,mcq,"Which musical theatre song contains these lyrics:

I'm fed up with small-time hustles
I'm too good to waste my talent for greed",I Still Believe,The American Dream,Why God Why,Sun And Moon,1,The American Dream,,"""The American Dream"" is from Miss Saigon.",,,text,song_title,lyric_excerpt,miss_saigon,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0279,general,mcq,"Which song are these lyrics from:

Businessmen never rob banks
You can sell shit and get thanks
That's what I learned from the Yanks",Sun And Moon,The American Dream,Why God Why,I Still Believe,1,The American Dream,,"""The American Dream"" is from Miss Saigon.",,,text,song_title,lyric_excerpt,miss_saigon,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0280,general,mcq,"Name the song title from this lyric excerpt:

A song, played on a solo saxophone
A crazy sound, a lonely sound
A cry that tells us love goes on and on",The Movie In My Mind,I Still Believe,Sun And Moon,The Last Night Of The World,3,The Last Night Of The World,,"""The Last Night Of The World"" is from Miss Saigon.",,,text,song_title,lyric_excerpt,miss_saigon,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0281,general,mcq,"Which song title matches this lyric excerpt:

They are not nice, they're mostly noise
They swear like men, they screw like boys",The Last Night Of The World,The Movie In My Mind,The American Dream,I Still Believe,1,The Movie In My Mind,,"""The Movie In My Mind"" is from Miss Saigon.",,,text,song_title,lyric_excerpt,miss_saigon,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0282,general,mcq,"Which musical theatre song contains these lyrics:

And in a strong GI's embrace
Flee this life
Flee this place",I Still Believe,The Movie In My Mind,The Last Night Of The World,The American Dream,1,The Movie In My Mind,,"""The Movie In My Mind"" is from Miss Saigon.",,,text,song_title,lyric_excerpt,miss_saigon,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0283,general,mcq,"Which song are these lyrics from:

Why does Saigon never sleep at night?
Why does this girl smell of orange trees?",I Still Believe,The American Dream,Why God Why,Sun And Moon,2,Why God Why,,"""Why God Why"" is from Miss Saigon.",,,text,song_title,lyric_excerpt,miss_saigon,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0284,general,mcq,"Name the song title from this lyric excerpt:

When I went home before
No one talked of the war
What they knew from TV
Didn't have a thing to do with me",Why God Why,Sun And Moon,I Still Believe,The American Dream,0,Why God Why,,"""Why God Why"" is from Miss Saigon.",,,text,song_title,lyric_excerpt,miss_saigon,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0285,general,mcq,"Which song title matches this lyric excerpt:

I'm getting married in the morning!
Ding dong! The bells are gonna chime.",I Could Have Danced All Night,On the Street Where You Live,I've Grown Accustomed to Her Face,Get Me to the Church on Time,3,Get Me to the Church on Time,,"""Get Me to the Church on Time"" is from My Fair Lady.",,,text,song_title,lyric_excerpt,my_fair_lady,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0286,general,mcq,"Which musical theatre song contains these lyrics:

There's just a few more hours.
That's all the time you've got.
A few more hours
Before they tie the knot",I Could Have Danced All Night,On the Street Where You Live,Get Me to the Church on Time,I've Grown Accustomed to Her Face,2,Get Me to the Church on Time,,"""Get Me to the Church on Time"" is from My Fair Lady.",,,text,song_title,lyric_excerpt,my_fair_lady,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0287,general,mcq,"Which song are these lyrics from:

Bed! Bed! I couldn't go to bed!
My head's too light to try to set it down!",Get Me to the Church on Time,I Could Have Danced All Night,On the Street Where You Live,I've Grown Accustomed to Her Face,1,I Could Have Danced All Night,,"""I Could Have Danced All Night"" is from My Fair Lady.",,,text,song_title,lyric_excerpt,my_fair_lady,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0288,general,mcq,"Name the song title from this lyric excerpt:

I'll never know what made it so exciting.
Why all at once my heart took flight.",Get Me to the Church on Time,I've Grown Accustomed to Her Face,On the Street Where You Live,I Could Have Danced All Night,3,I Could Have Danced All Night,,"""I Could Have Danced All Night"" is from My Fair Lady.",,,text,song_title,lyric_excerpt,my_fair_lady,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0289,general,mcq,"Which song title matches this lyric excerpt:

Her smiles, her frowns,
Her ups, her downs
Are second nature to me now;",I've Grown Accustomed to Her Face,On the Street Where You Live,I Could Have Danced All Night,Get Me to the Church on Time,0,I've Grown Accustomed to Her Face,,"""I've Grown Accustomed to Her Face"" is from My Fair Lady.",,,text,song_title,lyric_excerpt,my_fair_lady,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0290,general,mcq,"Which musical theatre song contains these lyrics:

Will I take her in or hurl her to the wolves?
Give her kindness or the treatment she deserves?
Will I take her back or throw the baggage out?",I Could Have Danced All Night,Get Me to the Church on Time,On the Street Where You Live,I've Grown Accustomed to Her Face,3,I've Grown Accustomed to Her Face,,"""I've Grown Accustomed to Her Face"" is from My Fair Lady.",,,text,song_title,lyric_excerpt,my_fair_lady,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0291,general,mcq,"Which song are these lyrics from:

Are there lilac trees in the heart of town?
Can you hear a lark in any other part of town?",On the Street Where You Live,I Could Have Danced All Night,Get Me to the Church on Time,Wouldn't It Be Loverly,0,On the Street Where You Live,,"""On the Street Where You Live"" is from My Fair Lady.",,,text,song_title,lyric_excerpt,my_fair_lady,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0292,general,mcq,"Name the song title from this lyric excerpt:

All I want is a room somewhere,
Far away from the cold night air.",On the Street Where You Live,I Could Have Danced All Night,Get Me to the Church on Time,Wouldn't It Be Loverly,3,Wouldn't It Be Loverly,,"""Wouldn't It Be Loverly"" is from My Fair Lady.",,,text,song_title,lyric_excerpt,my_fair_lady,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0293,general,mcq,"Which song title matches this lyric excerpt:

It's rather dull in town, I think I'll take me to Paris.
The mistress wants to open up the castle in Capri.
Me doctor recommends a quiet summer by the sea!",I Could Have Danced All Night,On the Street Where You Live,Get Me to the Church on Time,Wouldn't It Be Loverly,3,Wouldn't It Be Loverly,,"""Wouldn't It Be Loverly"" is from My Fair Lady.",,,text,song_title,lyric_excerpt,my_fair_lady,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0294,general,mcq,"Which musical theatre song contains these lyrics:

I gotta be either dead or dreaming
'Cause look at that pape' with my face beaming
Tomorrow they may wrap fishes in it
But I was a star for one whole minute!",Santa Fe,Seize the Day,King of New York,I Am the One,2,King of New York,,"""King of New York"" is from Newsies.",,,text,song_title,lyric_excerpt,newsies,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0295,general,mcq,"Which song are these lyrics from:

Where does it say you've gotta live and die here?
Where does it say a guy can't catch a break?
Why should you only take what you're given?
Why should you spend your whole life livin'
Trapped where there ain't no future",King of New York,Seize the Day,Santa Fe,Out There,2,Santa Fe,,"""Santa Fe"" is from Newsies.",,,text,song_title,lyric_excerpt,newsies,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0296,general,mcq,"Name the song title from this lyric excerpt:

Courage cannot erase our fear
Courage is when we face our fear
Tell those with power safe in their tower
We will not obey!",I'm Alive,Seize the Day,Santa Fe,King of New York,1,Seize the Day,,"""Seize the Day"" is from Newsies.",,,text,song_title,lyric_excerpt,newsies,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0297,general,mcq,"Which song title matches this lyric excerpt:

'Cause you've got your full ride,
And you're early admit.
So you're done with this school,
And with all of this shit.",I'm Alive,Just Another Day,I Am the One,Everything Else,3,Everything Else,,"""Everything Else"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0298,general,mcq,"Which musical theatre song contains these lyrics:

Cause I'm holding on
And I won't let go
I just thought you should know",I'm Alive,Just Another Day,I Miss the Mountains,I Am the One,3,I Am the One,,"""I Am the One"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0299,general,mcq,"Which song are these lyrics from:

There was a time when I flew higher,
Was a time the wild girl running free would be me",I Am the One,Superboy and the Invisible Girl,I Miss the Mountains,Just Another Day,2,I Miss the Mountains,,"""I Miss the Mountains"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0300,general,mcq,"Name the song title from this lyric excerpt:

Everything is balanced here
And on an even keel
Everything is perfect
Nothing's real",I Miss the Mountains,I Am the One,Just Another Day,Superboy and the Invisible Girl,0,I Miss the Mountains,,"""I Miss the Mountains"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0301,general,mcq,"Which song title matches this lyric excerpt:

I am what you want me to be
And I'm your worst fear, you'll find it in me
Come closer",Just Another Day,I'm Alive,I Am the One,Light,1,I'm Alive,,"""I'm Alive"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0302,general,mcq,"Which musical theatre song contains these lyrics:

You say forget but I'll remind you.
You can try to hide but you know that I will find you.
'Cause if you won't grieve me, you won't leave me behind.",I Am the One,Everything Else,Just Another Day,I'm Alive,3,I'm Alive,,"""I'm Alive"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0303,general,mcq,"Which song are these lyrics from:

When it's up to you to hold your house together
A house you built with patience and with care
But you're grappling with that gray and rainy weather
And you're living on a latte and a prayer",I Miss the Mountains,I Am the One,Everything Else,Just Another Day,3,Just Another Day,,"""Just Another Day"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0304,general,mcq,"Name the song title from this lyric excerpt:

It only hurts when I breathe.
It only hurts when I try.
It only hurts when I think.
It only hurts when I cry.",Light,Just Another Day,Everything Else,I Am the One,1,Just Another Day,,"""Just Another Day"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0305,general,mcq,"Which song title matches this lyric excerpt:

And when the night has finally gone.
And when we see the new day dawn.
We'll wonder how we wandered for so long, so blind.",Just Another Day,I'm Alive,Everything Else,Light,3,Light,,"""Light"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0306,general,mcq,"Which musical theatre song contains these lyrics:

But some hurts never heal.
Some ghost are never gone,
But we go on,
We still go on.",Just Another Day,I'm Alive,Light,Everything Else,2,Light,,"""Light"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0307,general,mcq,"Which song are these lyrics from:

I wish I could fly
And magically appear and disappear
I wish I could fly
I'd fly far away from here",I Miss the Mountains,I Am the One,Just Another Day,Superboy and the Invisible Girl,3,Superboy and the Invisible Girl,,"""Superboy and the Invisible Girl"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0308,general,mcq,"Name the song title from this lyric excerpt:

He's a hero, a lover, a prince
She's not there.",I Am the One,Superboy and the Invisible Girl,Just Another Day,I Miss the Mountains,1,Superboy and the Invisible Girl,,"""Superboy and the Invisible Girl"" is from Next to Normal.",,,text,song_title,lyric_excerpt,next_to_normal,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0309,general,mcq,"Which song title matches this lyric excerpt:

There isn't any sort of word that you could say.
There isn't any sort of price that you could pay.
There isn't any sort of magic to avoid this tragic, comic little play
We need to play. Be on your way.",Unexpected Song,I Still Believe,Tell Me On A Sunday,Be On Your Own,3,Be On Your Own,,"""Be On Your Own"" is from Nine.",,,text,song_title,lyric_excerpt,nine,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0310,general,mcq,"Which musical theatre song contains these lyrics:

When a person tries to kiss a girl
I know she oughta give his face a smack!
But as soon as someone kisses me
I somehow sorta wanna kiss him back!","Oh, What a Beautiful Morning",I'm The Greatest Star,Surrey With the Fringe on Top,I Cain't Say No,3,I Cain't Say No,,"""I Cain't Say No"" is from Oklahoma!.",,,text,song_title,lyric_excerpt,oklahoma,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0311,general,mcq,"Which song are these lyrics from:

There's a bright, golden haze on the meadow
There's a bright, golden haze on the meadow.
The corn is as high as an elephant's eye
And it looks like it's climbing clear up to the sky.",Surrey With the Fringe on Top,"Oh, What a Beautiful Morning",You'll Never Walk Alone,I Cain't Say No,1,"Oh, What a Beautiful Morning",,"""Oh, What a Beautiful Morning"" is from Oklahoma!.",,,text,song_title,lyric_excerpt,oklahoma,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0312,general,mcq,"Name the song title from this lyric excerpt:

When we hit that road, hell-for-leather
Cats and dogs will dance in the heather
Birds and frogs'll sing all together and the toads will hop!","Oh, What a Beautiful Morning",I Could Have Danced All Night,Surrey With the Fringe on Top,I Cain't Say No,2,Surrey With the Fringe on Top,,"""Surrey With the Fringe on Top"" is from Oklahoma!.",,,text,song_title,lyric_excerpt,oklahoma,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0313,general,mcq,"Which song title matches this lyric excerpt:

The way I feel inside;
The love I have to hide.
The hell! I've gone my pride.",I'd Do Anything,As Long as He Needs Me,Reviewing the Situation,"Food, Glorious Food",1,As Long as He Needs Me,,"""As Long as He Needs Me"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0314,general,mcq,"Which musical theatre song contains these lyrics:

He doesn't say the things he should.
He acts the way he thinks he should.
But all the same
I'll play this game his way.","Food, Glorious Food",I'd Do Anything,Reviewing the Situation,As Long as He Needs Me,3,As Long as He Needs Me,,"""As Long as He Needs Me"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0315,general,mcq,"Which song are these lyrics from:

If it should chance to be
We should see some harder days,
Empty larder days, Why grouse?",Reviewing the Situation,Oom-Pah-Pah,Where Is Love,Consider Yourself,3,Consider Yourself,,"""Consider Yourself"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0316,general,mcq,"Name the song title from this lyric excerpt:

What is it we dream about?
Wat brings on a sigh?
Piled peaches and cream about
Six feet high!",Oom-Pah-Pah,Where Is Love,Reviewing the Situation,"Food, Glorious Food",3,"Food, Glorious Food",,"""Food, Glorious Food"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0317,general,mcq,"Which song title matches this lyric excerpt:

Even fight my Bill?
What? Fisticuffs?",I'd Do Anything,Who Will Buy,Oom-Pah-Pah,Where Is Love,0,I'd Do Anything,,"""I'd Do Anything"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0318,general,mcq,"Which musical theatre song contains these lyrics:

There's a little ditty
They're singing in the city
Especi'ly when they've been
On the gin or the beer",Oom-Pah-Pah,Where Is Love,Who Will Buy,Reviewing the Situation,0,Oom-Pah-Pah,,"""Oom-Pah-Pah"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0319,general,mcq,"Which song are these lyrics from:

And a wife would cook and sew for me,
And come for me, and go for me,
The finger, she will wag at me.
The money she will take from me.",Who Will Buy,Reviewing the Situation,Oom-Pah-Pah,Where Is Love,1,Reviewing the Situation,,"""Reviewing the Situation"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0320,general,mcq,"Name the song title from this lyric excerpt:

Where is she?
Who do I close my eyes to see?
Will I ever know the sweet ""hello""
That's only meant for me?",Oom-Pah-Pah,Consider Yourself,Who Will Buy,Where Is Love,3,Where Is Love,,"""Where Is Love"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
waxing_lyrical_mcq,Waxing Lyrical (MCQ),general,WaxingM-0321,general,mcq,"Which song title matches this lyric excerpt:

There'll never be a day so sunny,
It could not happen twice.
Where is the man with all the money?
It's cheap at half the price!",Who Will Buy,Reviewing the Situation,Oom-Pah-Pah,Where Is Love,0,Who Will Buy,,"""Who Will Buy"" is from Oliver!.",,,text,song_title,lyric_excerpt,oliver,,
